"RUBRO","SUBRUBRO","MARCA","Rubro","Subrubro",,"Orden","Codigo","Nombre","Precio","Unidad por bulto fact.","Texto",
"BRONCERIA, VARIOS             ","RAO    -SOPAPA BA-./LAV./PIL. ","RAO",10,156,"10.0156",3,567,"SOPAPA LAVATORIO ACERO INOX BASE BCE 40 RAO       ","27.11",1,"UNI",1
"BRONCERIA, VARIOS             ","RAO    -SOPAPA BA-./LAV./PIL. ","RAO",10,156,"10.0156",4,26687,"SOPAPA LAVATORIO ACERO INOX BASE BCE 50 RAO       ","13.56",1,"UNI",1
"BRONCERIA, VARIOS             ","RAO    -SOPAPA BA-./LAV./PIL. ","RAO",10,156,"10.0156",5,568,"SOPAPA PILETA BRONCE 38 R/L                       ","43.32",1,"UNI",1
"BRONCERIA, VARIOS             ","RAO    -SOPAPA BA-./LAV./PIL. ","RAO",10,156,"10.0156",6,569,"SOPAPA PILETA BRONCE 51 R/L                       ","48.13",1,"UNI",1
"BRONCERIA, VARIOS             ","RAO    -SOPAPA BA-./LAV./PIL. ","RAO",10,156,"10.0156",7,570,"SOPAPA PILETA CROMO 38 R/L                        ","46.53",1,"UNI",1
"BRONCERIA, VARIOS             ","RAO    -SOPAPA BA-./LAV./PIL. ","RAO",10,156,"10.0156",8,571,"SOPAPA PILETA CROMO 51 R/L                        ","52.94",1,"UNI",1
"BRONCERIA, VARIOS             ","RAO    -SOPAPA BA-./LAV./PIL. ","RAO",10,156,"10.0156",9,19324,"SIFON METALICO DOBLE  C/SOPAPA 1-1\2'X2'          ","662.61",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",1,12231,"TARUGO PVC N*  6 ( X UNIDAD     )                 ","0.14",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",2,9170,"TARUGO PVC N*  6 (BOLSITA X   50)                 ","3.5",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",3,9180,"TARUGO PVC N*  6 (BOLSITA X  100)                 ","5.59",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",4,9181,"TARUGO PVC N*  6 (BOLSITA X 1000)                 ","51.62",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",5,12230,"TARUGO PVC N*  8 ( X UNIDAD     )                 ","0.21",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",6,26688,"TARUGO PVC N*  8 C/TOPE ( X UNIDAD     )          ","0.23",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",7,9182,"TARUGO PVC N*  8 (BOLSITA X   50)                 ","8.41",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",8,26689,"TARUGO PVC N*  8 C/TOPE ( BOLSITA X 50 )          ","9.04",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",9,9183,"TARUGO PVC N*  8 (BOLSITA X  100)                 ","13.67",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",10,9184,"TARUGO PVC N*  8 (BOLSITA X 1000)                 ",108,1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",11,26690,"TARUGO PVC N* 10 ( X UNIDAD     )                 ","0.23",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",12,9187,"TORNILLO 22X40 ( X UNIDAD   )                     ","0.48",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",13,9188,"TORNILLO 22X40 (BOLSITA X 50)                     ","19.02",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",14,9189,"TORNILLO 22X40 (CAJA X 144  )                     ","41.76",1,"CAJ",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",15,9195,"TORNILLO 22X50 ( X UNIDAD   )                     ","0.45",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",16,9185,"TORNILLO 22X50 (BOLSITA X 50)                     ","17.8",1,"UNI",1
"BRONCERIA, VARIOS             ","RC     -TARUGO PVC / TORNILLOS","RC",10,1463,"10.1463",17,9186,"TORNILLO 22X50 (CAJA X 144  )                     ","49.07",1,"CAJ",1
"BRONCERIA, VARIOS             ","NAGEL  -GRAMPAS P/PPN. O GALV.","NAGEL",10,651,"10.0651",1,9477,"GRAMPAS NAGEL   1\2' P/ PPN. - GALV.              ","0.17",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL  -GRAMPAS P/PPN. O GALV.","NAGEL",10,651,"10.0651",2,9478,"GRAMPAS NAGEL   3\4' P/ PPN. - GALV.              ","0.19",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL  -GRAMPAS P/PPN. O GALV.","NAGEL",10,651,"10.0651",3,9479,"GRAMPAS NAGEL 1'     P/ PPN. - GALV.              ","0.22",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL  -GRAMPAS P/PPN. O GALV.","NAGEL",10,651,"10.0651",4,9480,"GRAMPAS NAGEL 1-1/4' P/ PPN. - GALV.              ","0.29",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL  -GRAMPAS P/PPN. O GALV.","NAGEL",10,651,"10.0651",5,9481,"GRAMPAS NAGEL 1-1\2' P/ PPN. - GALV.              ","0.39",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL  -GRAMPAS P/PPN. O GALV.","NAGEL",10,651,"10.0651",6,9482,"GRAMPAS NAGEL 2'     P/ PPN. - GALV.              ","0.44",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",1,16303,"GRAMPAS MAGARI DOBLES   1/2'                      ","10.27",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",2,16304,"GRAMPAS MAGARI DOBLES   3/4'                      ","11.08",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",3,16305,"GRAMPAS MAGARI DOBLES 1'                          ",13,1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",4,16306,"GRAMPAS MAGARI PROLONGACION  60 MM                ",5,1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",5,16307,"GRAMPAS MAGARI PROLONGACION 150 MM                ","8.1",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",6,3420,"GRAMPAS MAGARI PROLONGACION 300 MM                ","15.05",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",7,16295,"GRAMPAS MAGARI SIMPLE   1/2' C/AISLANTE           ","8.03",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",8,16296,"GRAMPAS MAGARI SIMPLE   3/4' C/AISLANTE           ","8.76",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",9,16297,"GRAMPAS MAGARI SIMPLE 1' C/AISLANTE               ","9.4",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",10,16298,"GRAMPAS MAGARI SIMPLE 1-1/4' C/AISLANTE           ","9.99",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",11,16299,"GRAMPAS MAGARI SIMPLE 1-1\2' C/AISLANTE           ","10.98",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",12,16300,"GRAMPAS MAGARI SIMPLE 2' C/AISLANTE               ","12.36",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",13,18913,"GRAMPAS MAGARI SIMPLE 2-1/2' C/AISLANTE           ","12.36",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",14,16301,"GRAMPAS MAGARI SIMPLE 3' C/AISLANTE               ","13.48",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",15,16302,"GRAMPAS MAGARI SIMPLE 4' C/AISLANTE               ","15.83",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",16,21513,"GRAMPAS MAGARI SIMPLE 110 MM C/AISLANTE           ","17.73",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",17,10137,"GRAMPAS MAGARI SIMPLE 5' C/AISLANTE               ","16.97",1,"UNI",1
"BRONCERIA, VARIOS             ","MAGARI -GRAMPAS               ","MAGARI",10,1055,"10.1055",18,10144,"GRAMPAS MAGARI SIMPLE 6' C/AISLANTE               ","17.71",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",1,7185,"GRAMPAS LAVATORIO REFORZADA                       ","3.24",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",2,15714,"GRAMPAS MEDIA OMEGA  1/2'                         ","0.74",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",3,15715,"GRAMPAS MEDIA OMEGA  3/4'                         ","0.85",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",4,15717,"GRAMPAS MEDIA OMEGA 1'                            ",1,1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",5,15718,"GRAMPAS MEDIA OMEGA 1-1/4'                        ","2.03",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",6,15719,"GRAMPAS MEDIA OMEGA 1-1\2'                        ","2.16",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",7,15720,"GRAMPAS MEDIA OMEGA 2'                            ","2.46",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",8,611,"GRAMPAS OMEGA P/CANO   1\2'                       ","0.9",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",9,612,"GRAMPAS OMEGA P/CANO   3/4'                       ","1.03",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",10,613,"GRAMPAS OMEGA P/CANO 1'                           ","1.15",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",11,11791,"GRAMPAS OMEGA P/CANO 1-1/4'                       ","2.05",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",12,11792,"GRAMPAS OMEGA P/CANO 1-1\2'                       ","2.56",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",13,11793,"GRAMPAS OMEGA P/CANO 2'                           ","2.91",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",14,9056,"GRAMPAS OMEGA P/CANO 2-1/2'                       ","3.27",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",15,2892,"GRAMPAS OMEGA GALV P/CANO REDONDO 3'              ","3.91",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",16,2893,"GRAMPAS OMEGA GALV P/CANO REDONDO 4'              ","6.53",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",17,2921,"SOPORTE CHAPA GAL P/CANALETA 1/2 CANA             ","6.96",1,"UNI",1
"BRONCERIA, VARIOS             ","CORNACHINI - GRAMPAS OMEGA    ","CORNACHINI",10,2259,"10.2259",18,26807,"GRAMPAS REGULABLE P/CAÑO 2X4 GALVANIZADA          ","13.45",1,"UNI",1
"BRONCERIA, VARIOS             ","ORTIZ  -GRAMPA OMEGA          ","ORTIZ",10,1268,"10.1268",1,6030,"GRAMPAS CANO RECTANGULAR 2X4 GALVANIZADA          ","7.98",1,"UNI",1
"BRONCERIA, VARIOS             ","ORTIZ  -GRAMPA OMEGA          ","ORTIZ",10,1268,"10.1268",2,15036,"GRAMPAS TERMOTANQUE REFORZ JUEGO (DE ATORNILLAR)  ","65.77",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL - ABRAZADERAS           ","NAGEL",10,678,"10.0678",1,9778,"ABRAZADERA   1/2' ALAMBRE ACERO ART.2024          ","2.67",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL - ABRAZADERAS           ","NAGEL",10,678,"10.0678",2,9779,"ABRAZADERA   3/4' ALAMBRE ACERO ART.2030          ","2.85",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL - ABRAZADERAS           ","NAGEL",10,678,"10.0678",3,9780,"ABRAZADERA 1'     ALAMBRE ACERO ART.2036          ","2.85",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL - ABRAZADERAS           ","NAGEL",10,678,"10.0678",4,9781,"ABRAZADERA 1-1/4' ALAMBRE ACERO ART.2044          ","2.85",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL - ABRAZADERAS           ","NAGEL",10,678,"10.0678",5,9782,"ABRAZADERA 1-1\2' ALAMBRE ACERO ART.2052          ","3.21",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL - ABRAZADERAS           ","NAGEL",10,678,"10.0678",6,9783,"ABRAZADERA 2'     ALAMBRE ACERO ART.2062          ","4.4",1,"UNI",1
"BRONCERIA, VARIOS             ","NAGEL - ABRAZADERAS           ","NAGEL",10,678,"10.0678",7,23385,"ABRAZADERA AMERICANA DIAM 16-22 ART T3001         ","7.45",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",1,11229,"ROWA CONTROL AUTOMAT DE PRESION DE AGUA FL II     ","682.39",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",2,11230,"ROWA CONTROL AUTOMAT DE PRESION DE AGUA FLP       ","461.14",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",4,4487,"ROWA ELECTROBOMBA CENTRIFUGA TANGO 14 ELEVADORA   ","1264.3",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",5,4488,"ROWA ELECTROBOMBA CENTRIFUGA TANGO 20 ELEVADORA   ","1514.34",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",6,25286,"ROWA ELECTROBOMBA CENTRIFUGA INTELIGENTE 20 ELEVAD","2003.32",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",7,23402,"ROWA EQUIPO PRESURIZADOR MINI RW9                 ","843.87",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",8,17369,"ROWA EQUIPO PRESURIZADOR ROWAPRESS 18             ","3920.94",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",9,17370,"ROWA EQUIPO PRESURIZADOR ROWAPRESS 25             ","4584.34",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",10,26566,"ROWA EQUIPO PRESURIZADOR ROWAPRESS MAX 26         ","4265.75",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",11,18224,"ROWA EQUIPO PRESURIZADOR ROWAPRESS 30             ","5193.31",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",12,13090,"ROWA EQUIPO PRESURIZADOR TANGO  9 SFL             ","1637.34",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",13,19871,"ROWA EQUIPO PRESURIZADOR TANGO 14 SFL             ","2133.38",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",14,19872,"ROWA EQUIPO PRESURIZADOR TANGO 20 SFL             ","2610.26",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA/PRESURIS ","ROWA",10,756,"10.0756",15,13306,"ROWA EQUIPO PRESURIZADOR TANGOPRESS 20            ","3135.54",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA          ","ROWA",10,1578,"10.1578",1,16106,"ROWA ELECTROBOMBA CENTRIFUGA 7/1 CALEFACCION      ","1699.37",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -ELECTROBOMBA          ","ROWA",10,1578,"10.1578",2,23315,"ROWA LIQUIDO PASIVADOR X 1 LT                     ","112.23",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -PRESURISADOR          ","ROWA",10,1291,"10.1291",1,21651,"ROWA EQUIPO PRESURIZADOR MAX FLOW 303 (3 TECLAS)  ","8184.67",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -PRESURISADOR          ","ROWA",10,1291,"10.1291",2,21652,"ROWA EQUIPO PRESURIZADOR MAX FLOW 327 (6 TECLAS)  ",13743,1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -PRESURISADOR          ","ROWA",10,1291,"10.1291",3,11224,"ROWA EQUIPO PRESURIZADOR MODELO 12 SFL            ","2797.79",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -PRESURISADOR          ","ROWA",10,1291,"10.1291",4,11225,"ROWA EQUIPO PRESURIZADOR MODELO 18 SFL            ","3341.22",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -PRESURISADOR          ","ROWA",10,1291,"10.1291",5,11226,"ROWA EQUIPO PRESURIZADOR MODELO 25 SFL            ","4044.95",1,"UNI",1
"BRONCERIA, VARIOS             ","ROWA   -PRESURISADOR          ","ROWA",10,1291,"10.1291",6,17316,"ROWA EQUIPO PRESURIZADOR MODELO 30 SFL            ","4558.13",1,"UNI",1
"BRONCERIA, VARIOS             ","L.TRADE-BOMBAS CENT/AUTO/PERI/","L TRADE",10,1296,"10.1296",100,18983,"BOMBA PERISFERICA QB-80                           ","1088.54",1,"UNI",1
"BRONCERIA, VARIOS             ","L.TRADE-MEDIDOR AGUA Y BOMBA C","L TRADE",10,625,"10.0625",20,7422,"MEDIDOR AGUA 1/2' 1.5/3.0 C/TUERCA/NIPLE L.TRADE  ","482.5",1,"UNI",1
"BRONCERIA, VARIOS             ","FERVA-PILAR CONEXION          ","FERVA",10,750,10075,10,11011,"PILAR CONEXION DIELECTRICA 1 1/4'                 ","23.38",1,"UNI",1
"BRONCERIA, VARIOS             ","FERVA-REGULADOR PRESION       ","FERVA",10,370,10037,2,4730,"REGULADOR DE PRESION   6 M3 FERVA A6 C/FLEX. CORTO","173.66",1,"UNI",2
"BRONCERIA, VARIOS             ","FERVA-REGULADOR PRESION       ","FERVA",10,370,10037,3,24707,"REGULADOR DE PRESION   6 M3 FERVA A6 C/FLEX. LARGO","173.66",1,"UNI",2
"BRONCERIA, VARIOS             ","FERVA-REGULADOR PRESION       ","FERVA",10,370,10037,4,14139,"REGULADOR DE PRESION  10 M3 FERVA B10             ","333.65",1,"UNI",2
"BRONCERIA, VARIOS             ","SALUSTRI-REGULADORES DE GAS   ","SALUSTRI",10,1984,"10.1984",1,23892,"REGULADOR SALUSTRI  10 M3 4 BAR                   ","241.02",1,"UNI",2
"BRONCERIA, VARIOS             ","SALUSTRI - REGULADORES DE GAS ","SALUSTRI",10,2248,"10.2248",1,23893,"REGULADOR SALUSTRI  25 M3 4 BAR                   ","473.08",1,"UNI",2
"BRONCERIA, VARIOS             ","AUTO QUEM SA - REGULADOR DE GA","AUTO QUEM SA",10,2036,"10.2036",1,23894,"REGULADOR DE PRESION  50 M3 4 BAR AUTO-QUEM       ","2597.2",1,"UNI",2
"BRONCERIA, VARIOS             ","AUTO QUEM SA - REGULADOR DE GA","AUTO QUEM SA",10,2036,"10.2036",2,23895,"REGULADOR DE PRESION 100 M3 4 BAR AUTO QUEM       ","3002.69",1,"UNI",2
"BRONCERIA, VARIOS             ","QUIMICA IB-GLICERINA / LITARGI","QIMICA IB",10,442,"10.0442",1,17119,"GLICERINA X  100 GRS ( 80 CC)                     ","3.74",1,"UNI",1
"BRONCERIA, VARIOS             ","QUIMICA IB-GLICERINA / LITARGI","QIMICA IB",10,442,"10.0442",3,607,"GLICERINA X  250 GRS (200 CC)                     ","6.23",1,"UNI",1
"BRONCERIA, VARIOS             ","QUIMICA IB-GLICERINA / LITARGI","QIMICA IB",10,442,"10.0442",4,608,"GLICERINA X  500 GRS (400 CC)                     ","10.02",1,"UNI",1
"BRONCERIA, VARIOS             ","QUIMICA IB-GLICERINA / LITARGI","QIMICA IB",10,442,"10.0442",5,609,"GLICERINA X 1250 GRS (1000 CC)                    ","22.14",1,"UNI",1
"BRONCERIA, VARIOS             ","QUIMICA IB-GLICERINA / LITARGI","QIMICA IB",10,442,"10.0442",6,614,"LITARGIRIO X  100 GRS                             ","5.02",1,"UNI",1
"BRONCERIA, VARIOS             ","QUIMICA IB-GLICERINA / LITARGI","QIMICA IB",10,442,"10.0442",7,615,"LITARGIRIO X  250 GRS                             ","11.03",1,"UNI",1
"BRONCERIA, VARIOS             ","QUIMICA IB-GLICERINA / LITARGI","QIMICA IB",10,442,"10.0442",8,616,"LITARGIRIO X  500 GRS                             ","22.08",1,"UNI",1
"BRONCERIA, VARIOS             ","QUIMICA IB-GLICERINA / LITARGI","QIMICA IB",10,442,"10.0442",9,617,"LITARGIRIO X 1 KGS                                ","41.73",1,"UNI",1
"BRONCERIA, VARIOS             ","INSUMOS PLASTICOS-PINTURA EPOX","INSUMOS PLASTICOS",10,406,"10.0406",1,4124,"PINTURA EPOXI X  250 CC                           ","33.21",1,"UNI",1
"BRONCERIA, VARIOS             ","INSUMOS PLASTICOS-PINTURA EPOX","INSUMOS PLASTICOS",10,406,"10.0406",2,4125,"PINTURA EPOXI X  500 CC                           ","82.49",1,"UNI",1
"BRONCERIA, VARIOS             ","INSUMOS PLASTICOS-PINTURA EPOX","INSUMOS PLASTICOS",10,406,"10.0406",3,18106,"PINTURA EPOXI X 1000 CC                           ","134.11",1,"UNI",1
"BRONCERIA, VARIOS             ","HIDRO-3-SELLADOR              ","HIDRO 3",10,55,"10.0055",10,6071,"SELLADOR DE ROSCA HIDRO-3 DE 125 CM3 PARA GAS     ","22.9",1,"UNI",1
"BRONCERIA, VARIOS             ","REDISUR-SELLADOR GAS          ","REDISUR",10,1400,"10.14",20,6490,"SELLADOR ROSCA PARA GAS TRABASIL ROJO 15 GRS      ","30.95",1,"UNI",1
"BRONCERIA, VARIOS             ","REDISUR-SELLADOR GAS          ","REDISUR",10,1400,"10.14",30,6428,"SELLADOR ROSCA PARA GAS TRABASIL ROJO 50 GRS      ","89.3",1,"UNI",1
"BRONCERIA, VARIOS             ","A.PAPER-ACCESORIOS INSTALACION","A PAPER",10,594,"10.0594",1,9049,"CANAMO EN BOLSA DE 20 GRS                         ","3.89",1,"UNI",1
"BRONCERIA, VARIOS             ","A.PAPER-ACCESORIOS INSTALACION","A PAPER",10,594,"10.0594",2,9048,"CANAMO EN MADEJA                                  ","113.32",1,"UNI",1
"BRONCERIA, VARIOS             ","A.PAPER-ACCESORIOS INSTALACION","A PAPER",10,594,"10.0594",3,8065,"DECAPANTE LIQUIDO X   75 GRS                      ","3.89",1,"UNI",1
"BRONCERIA, VARIOS             ","A.PAPER-ACCESORIOS INSTALACION","A PAPER",10,594,"10.0594",4,26691,"DECAPANTE LIQUIDO X  250 CC                       ","7.69",1,"UNI",1
"BRONCERIA, VARIOS             ","A.PAPER-ACCESORIOS INSTALACION","A PAPER",10,594,"10.0594",5,8066,"DECAPANTE LIQUIDO X  500 CC                       ","16.35",1,"UNI",1
"BRONCERIA, VARIOS             ","A.PAPER-ACCESORIOS INSTALACION","A PAPER",10,594,"10.0594",6,15230,"DECAPANTE LIQUIDO X 1 LT                          ","28.82",1,"UNI",1
"BRONCERIA, VARIOS             ","A.PAPER-ACCESORIOS INSTALACION","A PAPER",10,594,"10.0594",7,13183,"DECAPANTE PASTA X 100 GRS                         ","8.9",1,"UNI",1
"BRONCERIA, VARIOS             ","A.PAPER-ACCESORIOS INSTALACION","A PAPER",10,594,"10.0594",8,10784,"ESTEARINA - PAN X 250 GRS                         ","7.61",1,"UNI",1
